 - - - Fold 1/6 - - -

Train volume count: 294
Validation volume count: 76
Validation volumes: ['24' '28' '15' '78' '82' '25' '40' '31' '29' '7' '41' '33' '76' '30' '87'
 '77' '79' '43' '47' '35' '16' '44' '26' '81' '46' '45' '50' '18' '32'
 '21' '85' '3' '19' '2' '20' '17' '49' '42' '84' '39' '86']

Epoch [0001/0300], Training Loss: 1.1942, Validation Loss: 0.5188, Dropout p: 0.30, Patience: 0/75            
Epoch [0188/0300], Training Loss: 0.0631, Validation Loss: 0.3484, Dropout p: 0.30, Patience: 71/75            
Epoch [0189/0300], Training Loss: 0.0572, Validation Loss: 0.3618, Dropout p: 0.30, Patience: 72/75            
Epoch [0190/0300], Training Loss: 0.0570, Validation Loss: 0.3472, Dropout p: 0.30, Patience: 73/75            
Epoch [0191/0300], Training Loss: 0.0519, Validation Loss: 0.3577, Dropout p: 0.30, Patience: 74/75            
Epoch [0192/0300], Training Loss: 0.0545, Validation Loss: 0.3563, Dropout p: 0.30, Patience: 75/75            

Evaluating model on test set...
Predicted TBV: 184.32	Actual TBV: 199.14	Difference: 14.82
Predicted TBV: 114.33	Actual TBV: 138.90	Difference: 24.57
Predicted TBV: 250.22	Actual TBV: 237.24	Difference: 12.98
Predicted TBV: 130.73	Actual TBV: 122.49	Difference: 8.24
Predicted TBV: 190.53	Actual TBV: 187.45	Difference: 3.08
Predicted TBV: 108.95	Actual TBV: 101.02	Difference: 7.93
Predicted TBV: 121.52	Actual TBV: 111.96	Difference: 9.56
Predicted TBV: 205.62	Actual TBV: 220.32	Difference: 14.70
Predicted TBV: 81.12	Actual TBV: 144.29	Difference: 63.17
Predicted TBV: 205.67	Actual TBV: 199.69	Difference: 5.98
Predicted TBV: 269.02	Actual TBV: 246.98	Difference: 22.04
Predicted TBV: 266.61	Actual TBV: 266.85	Difference: 0.24
Predicted TBV: 211.48	Actual TBV: 190.90	Difference: 20.58
Predicted TBV: 204.44	Actual TBV: 197.25	Difference: 7.19
Predicted TBV: 265.39	Actual TBV: 236.37	Difference: 29.02
Predicted TBV: 222.83	Actual TBV: 224.11	Difference: 1.28
Predicted TBV: 167.93	Actual TBV: 185.05	Difference: 17.12
Predicted TBV: 208.23	Actual TBV: 204.55	Difference: 3.68
Predicted TBV: 173.74	Actual TBV: 159.53	Difference: 14.21
Predicted TBV: 213.37	Actual TBV: 198.08	Difference: 15.29
Predicted TBV: 224.55	Actual TBV: 211.79	Difference: 12.76
Predicted TBV: 211.69	Actual TBV: 210.79	Difference: 0.90
Predicted TBV: 215.60	Actual TBV: 188.56	Difference: 27.04
Predicted TBV: 230.13	Actual TBV: 228.15	Difference: 1.98
Predicted TBV: 191.63	Actual TBV: 171.22	Difference: 20.41
Predicted TBV: 309.85	Actual TBV: 282.68	Difference: 27.17
Predicted TBV: 187.76	Actual TBV: 190.81	Difference: 3.05
Predicted TBV: 238.12	Actual TBV: 227.74	Difference: 10.38
Predicted TBV: 218.78	Actual TBV: 222.40	Difference: 3.62

Evaluating model with 30 Bayesian runs...

Evaluating model with transforms and dropout...
Refused raster with error 10.84. TBV: 27.04.
Refused raster with error 13.31. TBV: 27.17.
Refused raster with error 14.77. TBV: 10.38.

Evaluating model with transforms only...
Refused raster with error 8.77. TBV: 63.17.
Refused raster with error 6.78. TBV: 27.04.
Refused raster with error 9.58. TBV: 27.17.
Refused raster with error 10.56. TBV: 10.38.

Evaluating model with dropout only...
Refused raster with error 9.08. TBV: 10.38.

- - - - - -
Non-bayesian prediction:
Total Raster Count: 29
Mean Absolute Error: 13.90 cc
Standard Deviation: 12.59 cc
Big error count (>30): 1
Big error mean: 63.17 cc
Big error std: 0.00 cc
- - - - - -

Bayesian prediction Dropout + Transforms Bayes:
Refused Raster Count: 3
Refused Raster Percentage: 10.34%
Refusal threshold: 10.35
Mean Absolute Error: 13.02 cc
Standard Deviation: 12.73 cc
Big error count (>30): 1
Big error mean: 63.17 cc
Big error std: 0.00 cc
- - - - - -

Bayesian prediction Transforms Bayes:
Refused Raster Count: 4
Refused Raster Percentage: 13.79%
Refusal threshold: 5.625
Mean Absolute Error: 11.01 cc
Standard Deviation: 8.00 cc
Big error count (>30): 0
- - - - - -

Bayesian prediction Dropout Bayes:
Refused Raster Count: 1
Refused Raster Percentage: 3.45%
Refusal threshold: 9.0
Mean Absolute Error: 14.02 cc
Standard Deviation: 12.79 cc
Big error count (>30): 1
Big error mean: 63.17 cc
Big error std: 0.00 cc
- - - - - -

